,track_id,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence,artist_name,artist_discovery,artist_familiarity,artist_hotttnesss,song_currency,song_hotttnesss,album_name,genre_top,listens,song_title
2525,10728,0.00368843,0.519284494,0.684623885,0.852703438,0.09472397,0.123539401,58.052,0.49568846,M16,0.291670128,0.330886,0.304702,0.0,0.0,Lavori Domestici vol. 2,Electronic,13156,dub layers
2541,10805,0.819192675,0.379219892,0.783326984,0.308572283,0.097694385,0.094403337,147.719,0.668175052,Lesbian Afternoon,0.159504319,0.208794,0.166631,0.0,0.0,Super Nude EP,Pop,175211,Super Nude
2542,10806,0.651409547,0.594654637,0.737060169,0.915413171,0.073815759,0.063537972,46.701,0.50662765,Lesbian Afternoon,0.159504319,0.208794,0.166631,0.0,0.0,Super Nude EP,Pop,175211,Glowing Pavements
2543,10807,0.868471933,0.347488467,0.969595024,0.876534075,0.171440713,0.099643695,108.94,0.049314366,Lesbian Afternoon,0.159504319,0.208794,0.166631,0.0,0.0,Super Nude EP,Pop,175211,Three Owls Teahaus
2544,10808,0.587626325,0.860544656,0.830019142,0.21636361,0.085466593,0.052303969,129.482,0.734444408,Lesbian Afternoon,0.159504319,0.208794,0.166631,0.0,0.0,Super Nude EP,Pop,175211,Wind Up The Hypnotist
2545,10809,0.556876375,0.444810292,0.751583364,0.015213775,0.357979103,0.093819955,135.543,0.465283059,Lesbian Afternoon,0.159504319,0.208794,0.166631,0.0,0.0,Super Nude EP,Pop,175211,Pass That Joint
2546,10810,0.986102044,0.442723838,0.461539633,0.921036217,0.24876249,0.044790844,112.676,0.187505767,Lesbian Afternoon,0.159504319,0.208794,0.166631,0.0,0.0,Super Nude EP,Pop,175211,Under The Sunset
2547,10815,0.026275233,0.677013433,0.520308357,3.86e-05,0.068474049,0.426839095,90.901,0.727732346,A.W.o.L.,0.392899195,0.310005,0.410454,0.0,0.0,AWOL - A Way Of Life,Hip-Hop,6073,CYCLE
2548,10822,0.001362159,0.250628013,0.848503569,0.305699675,0.086894029,0.036144615,99.888,0.644226913,Golden Triangle,0.425556277,0.412213,0.452051,0.0,0.0,Live at WFMU on Liz Berg's Show on 11/24/2008,Rock,3414,Moog
2549,10823,0.112507836,0.114278265,0.759732616,0.713627892,0.107689768,0.038492648,74.756,0.778394582,Golden Triangle,0.425556277,0.412213,0.452051,0.0,0.0,Live at WFMU on Liz Berg's Show on 11/24/2008,Rock,3414,Red Coat
2550,10824,0.009593864,0.234680608,0.679442237,0.64100349,0.115704068,0.047244407,74.58,0.380659957,Golden Triangle,0.425556277,0.412213,0.452051,0.000653226,0.181924,Live at WFMU on Liz Berg's Show on 11/24/2008,Rock,3414,Roller Coaster
2551,10825,0.000818145,0.234977595,0.662525752,0.780628021,0.112391931,0.0452618,160.006,0.515586961,Golden Triangle,0.425556277,0.412213,0.452051,0.0,0.0,Live at WFMU on Liz Berg's Show on 11/24/2008,Rock,3414,Ghost
2552,10826,0.145256261,0.436355216,0.84533991,0.899044387,0.203937592,0.03040213,100.918,0.511717261,Golden Triangle,0.425556277,0.412213,0.452051,0.000170213,0.093527,Live at WFMU on Liz Berg's Show on 11/24/2008,Rock,3414,Prize Fighter
2553,10827,0.186006744,0.376026946,0.843054649,0.837580666,0.137174457,0.027966926,85.621,0.726228364,Golden Triangle,0.425556277,0.412213,0.452051,0.0,0.0,Live at WFMU on Liz Berg's Show on 11/24/2008,Rock,3414,Life So Far
2554,10829,0.219341866,0.321388596,0.833023069,0.642343184,0.374600471,0.041094016,111.881,0.451305141,Golden Triangle,0.425556277,0.412213,0.452051,0.000128571,0.080559,Live at WFMU on Liz Berg's Show on 11/24/2008,Rock,3414,Night Brigade
2555,10830,0.000297213,0.148781116,0.887185697,0.323466117,0.364158237,0.046834004,169.545,0.31852216,Golden Triangle,0.425556277,0.412213,0.452051,0.0,0.0,Live at WFMU on Liz Berg's Show on 11/24/2008,Rock,3414,#1 Hit
2556,10929,0.012042527,0.273276136,0.949524357,0.899189869,0.208144099,0.097679199,164.775,0.630563951,Farmer's Boulevard,0.211850483,0.269353,0.221316,0.0,0.0,Still Four,Rock,7224,Not Tough Enough
2557,10930,0.026523865,0.263186475,0.948843788,0.648646786,0.101758524,0.122276244,186.125,0.332007942,Farmer's Boulevard,0.211850483,0.269353,0.221316,0.0,0.0,Still Four,Rock,7224,Between The Lines
2558,10932,0.003853004,0.364219255,0.922521085,0.88213814,0.109934274,0.087575564,143.951,0.336777324,Farmer's Boulevard,0.211850483,0.269353,0.221316,0.0,0.0,Still Four,Rock,7224,Smile
2559,10933,0.029034948,0.340938598,0.877281245,0.129250365,0.046810352,0.432482669,200.487,0.303839287,Farmer's Boulevard,0.211850483,0.269353,0.221316,0.0,0.0,Still Four,Rock,7224,Phoenix
2560,10934,0.004464877,0.22376255,0.966315301,0.932640731,0.058383035,0.066365509,223.593,0.59796764,Farmer's Boulevard,0.211850483,0.269353,0.221316,0.0,0.0,Still Four,Rock,7224,Just One Thing
2561,10935,0.001094846,0.246346122,0.974558782,0.574964929,0.082446688,0.08917685,93.697,0.252849017,Farmer's Boulevard,0.211850483,0.269353,0.221316,0.0,0.0,Still Four,Rock,7224,Side By Side
2562,10936,0.024803357,0.263267209,0.911502787,0.85967153,0.122435245,0.06387679,165.674,0.285976359,Farmer's Boulevard,0.211850483,0.269353,0.221316,0.0,0.0,Still Four,Rock,7224,Livin' In TV
2563,10937,0.01737665,0.241197471,0.925213824,0.680558105,0.142414196,0.077608004,191.457,0.417001497,Farmer's Boulevard,0.211850483,0.269353,0.221316,0.0,0.0,Still Four,Rock,7224,Bullets And Stones
2564,10938,0.003566091,0.342110191,0.970774905,0.685395735,0.129888327,0.137608484,111.383,0.332168981,Farmer's Boulevard,0.211850483,0.269353,0.221316,0.0,0.0,Still Four,Rock,7224,Pray The Money
2566,10942,0.506180905,0.614411172,0.263544563,0.807267652,0.163188661,0.052186633,91.758,0.054179989,Just Plain Ant,0.256754178,0.27209,0.268226,0.0,0.0,Dig Deep,Hip-Hop,4839,Hush
2567,10943,0.150055397,0.708389756,0.271873836,0.849756257,0.106395135,0.088841164,182.286,0.468085832,Just Plain Ant,0.256754178,0.27209,0.268226,0.0,0.0,Dig Deep,Hip-Hop,4839,Anti-Love (feat. Sleaze)
2568,10944,0.116111249,0.824290059,0.42021264,0.107471574,0.107397333,0.120467747,92.663,0.47034658,Just Plain Ant,0.256754178,0.27209,0.268226,0.0,0.0,Dig Deep,Hip-Hop,4839,32 More (feat. EENJ)
2569,10945,0.805189339,0.575988796,0.34072737,0.007055974,0.178326893,0.065098374,89.791,0.580820936,Just Plain Ant,0.256754178,0.27209,0.268226,0.0,0.0,Dig Deep,Hip-Hop,4839,Still Dreamin' (feat. Jay Slim)
2570,10946,0.451528765,0.625937511,0.447115956,0.76019369,0.128890566,0.0424056,91.008,0.743975684,Just Plain Ant,0.256754178,0.27209,0.268226,0.0,0.0,Dig Deep,Hip-Hop,4839,Dig Deep (feat. Alex Murphy)
2571,10947,0.800433353,0.731197567,0.397752773,0.892767057,0.131127769,0.055584675,150.957,0.864917661,Just Plain Ant,0.256754178,0.27209,0.268226,0.0,0.0,Dig Deep,Hip-Hop,4839,If You're Not True To Me...
2572,10948,0.793196231,0.666757978,0.309014961,3.44e-05,0.120450253,0.175098747,86.741,0.596326691,Just Plain Ant,0.256754178,0.27209,0.268226,0.0,0.0,Dig Deep,Hip-Hop,4839,Can't Say Goodbye (feat. Elijah)
2573,10949,0.907829074,0.603287296,0.380865494,9.37e-05,0.317996851,0.061458861,88.022,0.33784727,Just Plain Ant,0.256754178,0.27209,0.268226,0.0,0.0,Dig Deep,Hip-Hop,4839,Good Night (Miles From This Place) (feat. Joey Ripps)
2574,10950,0.139552607,0.574203174,0.51462119,0.23960545,0.132090256,0.205016209,172.349,0.782899554,Just Plain Ant,0.256754178,0.27209,0.268226,0.0,0.0,Dig Deep,Hip-Hop,4839,In The Air (feat. Brad Oblivion)
2575,10951,0.927314041,0.512276474,0.213201095,0.722882342,0.117818729,0.03842512,160.025,0.593450464,Just Plain Ant,0.256754178,0.27209,0.268226,0.0,0.0,Dig Deep,Hip-Hop,4839,Love Letters (feat. Caitlin Meissner and Yarrow Lutz)
2576,10952,0.718289612,0.67588476,0.42648176,0.915428456,0.090666103,0.064757235,167.408,0.914637907,Just Plain Ant,0.256754178,0.27209,0.268226,0.0,0.0,Dig Deep,Hip-Hop,4839,That Goodbye
2577,10954,0.87595754,0.629393157,0.401313075,0.841226673,0.09371143,0.131150337,177.841,0.382471674,Just Plain Ant,0.256754178,0.27209,0.268226,0.0,0.0,Dig Deep,Hip-Hop,4839,End of the Day (feat. Jay Slim)
2578,10956,0.989162908,0.106940187,0.054789629,0.948158761,0.737112149,0.039226949,83.635,0.128397341,Borromeo String Quartet,0.413321714,0.278018,0.431789,0.0,0.0,Live at the Isabella Stewart Gardner Museum,Classical,25742,"Brahms: String Sextet No. 2 in G Major, Op. 36"
2579,10957,0.990045487,0.224953707,0.066806984,0.922627082,0.672182536,0.037160623,69.639,0.152368645,Borromeo String Quartet,0.413321714,0.278018,0.431789,0.0,0.0,Live at the Isabella Stewart Gardner Museum,Classical,25742,"Mozart: Quartet No. 14 in G Major, Spring, K. 387"
2580,10958,0.992282415,0.3270704,0.021927548,0.836041104,0.676885409,0.044824798,127.429,0.185975541,Borromeo String Quartet,0.413321714,0.278018,0.431789,0.0,0.0,Live at the Isabella Stewart Gardner Museum,Classical,25742,"Mozart: String Quartet No. 15 in D minor, K. 421"
2581,10959,0.99134506,0.244764629,0.048206369,0.945359641,0.672229074,0.042436675,74.821,0.292976381,Borromeo String Quartet,0.413321714,0.278018,0.431789,0.0,0.0,Live at the Isabella Stewart Gardner Museum,Classical,25742,"Mozart: String Quartet No. 16 in E-flat Major, K. 428"
2582,10960,0.992314498,0.216107753,0.045531469,0.94951674,0.662364552,0.040891638,142.055,0.22482537,Borromeo String Quartet,0.413321714,0.278018,0.431789,0.0,0.0,Live at the Isabella Stewart Gardner Museum,Classical,25742,"Mozart: String Quartet in A Major, K. 464"
2583,10961,0.98946271,0.169834864,0.049486654,0.940900381,0.668655782,0.044053151,73.611,0.29067661,Wolfgang Amadeus Mozart,0.375426817,0.726382,0.664,0.0,0.0,Live at the Isabella Stewart Gardner Museum,Classical,25742,"Mozart: String Quartet No. 19 in C Major, K. 465, “Dissonant”"
2584,10962,0.992379227,0.20098737,0.083100044,0.927529438,0.725679308,0.049274265,90.716,0.159736331,Borromeo String Quartet,0.413321714,0.278018,0.431789,0.0,0.0,Live at the Isabella Stewart Gardner Museum,Classical,25742,"Schubert: String Quartet No. 14 in D minor (“Death and the Maiden”), D. 810"
2585,10975,0.994822279,0.251183534,0.111860864,0.931939163,0.080428716,0.059647405,211.646,0.037406472,Jef Brown,0.105119253,0.081111,0.109816,0.00025,0.037729,Live on KBOO's UnHerd,Jazz,798,Evolutionary Jass Man
2586,10992,0.957220389,0.356606777,0.385544788,0.938860256,0.163466168,0.033108112,103.231,0.161185202,Big Blood,0.443525216,0.361999,0.463342,0.000152439,0.106419,The Grove,Folk,8982,The Grove Is Hotter Than An Ocean's Oven
2587,11030,0.014373492,0.294868851,0.948661308,0.783957027,0.126897254,0.086452796,84.291,0.350016081,Farmer's Boulevard,0.211850483,0.269353,0.221316,0.0,0.0,Caught By,Rock,7911,Key Avenue
2588,11031,0.374774441,0.315438171,0.939705724,0.776463385,0.072933466,0.051513334,109.271,0.341531549,Farmer's Boulevard,0.211850483,0.269353,0.221316,0.0,0.0,Caught By,Rock,7911,New Freedom
2589,11032,0.102100699,0.470777905,0.901455384,0.922112348,0.176838586,0.071908009,102.06,0.371352108,Farmer's Boulevard,0.211850483,0.269353,0.221316,0.0,0.0,Caught By,Rock,7911,Path of Blood
2590,11033,0.219523802,0.244155034,0.92112585,0.877954523,0.096409152,0.088669719,138.885,0.269872559,Farmer's Boulevard,0.211850483,0.269353,0.221316,0.0,0.0,Caught By,Rock,7911,Truth
2591,11035,0.203725854,0.306441615,0.890528329,0.882164617,0.064667233,0.086896671,155.073,0.410938177,Farmer's Boulevard,0.211850483,0.269353,0.221316,0.0,0.0,Caught By,Rock,7911,Mankind Suicide
2592,11036,0.191427834,0.28526625,0.863124825,0.914142198,0.1116555,0.057597392,122.03,0.21680076,Farmer's Boulevard,0.211850483,0.269353,0.221316,0.0,0.0,Caught By,Rock,7911,Don't Believe
2593,11037,0.480509243,0.26402977,0.916620651,0.907318256,0.122710133,0.115607248,199.215,0.233789584,Farmer's Boulevard,0.211850483,0.269353,0.221316,0.0,0.0,Caught By,Rock,7911,World's A Prison
2594,11038,0.102787287,0.189129255,0.867985727,0.900727898,0.315570842,0.085217044,79.846,0.319092493,Farmer's Boulevard,0.211850483,0.269353,0.221316,0.0,0.0,Caught By,Rock,7911,Can't Take My Doubt
2595,11039,0.000576865,0.219786745,0.954437307,0.808345357,0.134288371,0.106028671,174.709,0.45507805,Farmer's Boulevard,0.211850483,0.269353,0.221316,0.0,0.0,Red Carpet,Rock,13663,The Human Robots
2596,11040,0.002236187,0.26528246,0.888487311,0.664799511,0.101701331,0.061144402,169.37,0.529766821,Farmer's Boulevard,0.211850483,0.269353,0.221316,0.0,0.0,Red Carpet,Rock,13663,Hardcore Is Fuckin' Dead
2610,11059,0.887712825,0.53446476,0.255027506,0.956727202,0.104326837,0.029509322,77.002,0.262153817,Big Blood,0.443525216,0.361999,0.463342,0.000326531,0.119778,Sew Your Wild Days Tour Vol. 1,Folk,5142,Vitamin C
2611,11080,0.866411889,0.25910985,0.570693033,0.944686799,0.093772782,0.04888288,99.382,0.132018762,Tragedy,0.468745553,0.530524,0.588749,0.0,0.0,Tragedy Live on KBOO,Rock,1057,Evacuate
2612,11081,0.108084914,0.257601301,0.345033596,0.86199914,0.146143013,0.040363113,105.024,0.336791632,Tragedy,0.468745553,0.530524,0.588749,5.77e-05,0.088599,Tragedy Live on KBOO,Rock,1057,No End In Sight
2613,11083,0.964654857,0.188600289,0.694002785,0.952303637,0.1584576,0.062113622,100.755,0.20741368,Sleepwalkers RIP,0.00501206,0.019959,0.0,0.0,0.0,Sleepwalkers RIP Live on KBOO,Rock,147,Life Or Death
2614,11084,0.793855341,0.13687634,0.586246456,0.958563847,0.114175146,0.050771494,158.711,0.127129689,Sleepwalkers RIP,0.00501206,0.019959,0.0,0.0,0.0,Sleepwalkers RIP Live on KBOO,Rock,147,Young And Old
2615,11100,0.579822535,0.245403984,0.637025583,0.774198613,0.112209273,0.06042477,108.425,0.183433959,Salted City,0.143167262,0.140335,0.149564,0.000166667,0.0385,Salted City Live on KBOO,Rock,421,No Control
2616,11101,0.86886279,0.204231778,0.541990423,0.89578545,0.11107848,0.047037072,171.031,0.259970158,Salted City,0.143167262,0.140335,0.149564,0.0,0.0,Salted City Live on KBOO,Rock,421,Tammy Faye
2617,11104,0.890923492,0.34611628,0.536246461,0.844683945,0.113316371,0.029297913,91.698,0.563226117,No Hope For the Kids,0.398352539,0.301806,0.416151,0.000352113,0.139345,No Hope for the Kids Live on KBOO,Rock,897,Rainy Day
2618,11106,0.937739138,0.078324701,0.67201134,0.938688797,0.088165262,0.046345634,190.371,0.295290103,Dead Section,0.081689116,0.103328,0.085339,0.00025,0.041133,Dead Section Live on KBOO,Rock,366,The One With No Name
2619,11107,0.913728281,0.124097598,0.910555188,0.953581802,0.216267658,0.050621965,158.025,0.039891052,Nerveskade,0.330235041,0.171321,0.34499,0.0,0.0,Nerveskade Live on KBOO,Rock,310,Sickhead
2634,11198,0.122606742,0.276798582,0.391738887,0.787135301,0.068923638,0.030414633,149.277,0.764588435,Black Band Coal Company,0.24490079,0.067268,0.255843,0.0,0.0,netBloc Vol. 20: music to accompany the world traveller,Pop,21802,Together We Will Wait
2635,11199,0.867121276,0.323681975,0.109975036,9.33e-07,0.101736806,0.035874661,89.487,0.436612519,The Sleeping Tree,0.442095113,0.265317,0.461848,0.000150602,0.104122,netBloc Vol. 20: music to accompany the world traveller,Pop,21802,Love Is An Eternal Lie
2636,11200,0.848532337,0.568631852,0.132817152,0.046375089,0.087786703,0.052735177,208.463,0.569888601,March Rosetta,0.263107319,0.205872,0.274863,0.0,0.0,netBloc Vol. 20: music to accompany the world traveller,Pop,21802,Berlin Lights (Finistere)
2637,11201,0.48665155,0.615069179,0.325196896,0.241128015,0.090269054,0.089616455,170.057,0.744541595,Black Era,0.359957056,0.383811,0.37604,3.13e-05,0.04028,netBloc Vol. 20: music to accompany the world traveller,Electronic,21802,Your Own Purple
2638,11204,0.577978116,0.558036526,0.454769487,0.00347398,0.087240572,0.29477282,96.154,0.753447863,Audible Intelligence,0.109799155,0.155513,0.114705,0.0005,0.069607,netBloc Vol. 20: music to accompany the world traveller,Hip-Hop,21802,Steppin' In
2639,11205,0.02483331,0.381898689,0.492693215,0.058582116,0.13850268,0.047784052,90.158,0.308427714,60 Tigres,0.506149167,0.380943,0.528764,0.0,0.0,netBloc Vol. 20: music to accompany the world traveller,Rock,21802,Dentro de mi Cuerpo
2640,11207,0.154284833,0.766307685,0.404703049,0.911012625,0.080629805,0.035797024,120.022,0.704940635,The Black Hakawati,0.177738608,0.168637,0.18568,0.000125,0.043313,netBloc Vol. 20: music to accompany the world traveller,Jazz,21802,There's A Hole At The End Of Tunnel
2641,11212,0.901138671,0.259840191,0.490799638,0.90530173,0.11419385,0.028873545,187.614,0.584761612,No Hope For the Kids,0.398352539,0.301806,0.416151,0.000340278,0.120839,No Hope for the Kids Live on KBOO,Rock,897,Eyes Of War
2643,11262,0.003901552,0.645387768,0.563714969,0.910650546,0.167639387,0.035895423,135.073,0.514512044,Cornelius,0.415246986,0.619196,0.599774,0.0,0.0,The WIRED CD: Rip. Sample. Mash. Share.,Electronic,123950,Wataridori 2
2644,11263,0.000316488,0.811578401,0.285068305,0.920648421,0.104839825,0.150460088,84.999,0.846272415,Dan the Automator,0.364370945,0.580036,0.493718,1.14e-05,0.044046,The WIRED CD: Rip. Sample. Mash. Share.,Hip-Hop,123950,Relaxation Spa Treatment
2645,11266,0.234137911,0.578250874,0.474577554,0.910277003,0.093471544,0.047200581,184.03,0.677530169,DJ Dolores,0.435092013,0.350792,0.454532,1.43e-05,0.04028,The WIRED CD: Rip. Sample. Mash. Share.,Electronic,123950,Oslodum 2004
2647,11268,0.352185181,0.813108281,0.701109254,0.889895166,0.249616202,0.033356475,89.996,0.875054042,Le Tigre,0.40043761,0.630462,0.589579,0.002199782,0.273326,The WIRED CD: Rip. Sample. Mash. Share.,Rock,123950,Fake French
2650,11273,0.053350281,0.743973271,0.447669466,0.85734911,0.078321817,0.105917437,180.457,0.300107971,Thievery Corporation,0.394896964,0.68494,0.64194,0.000115942,0.140427,The WIRED CD: Rip. Sample. Mash. Share.,Electronic,123950,DC 3000
2652,11298,0.689857408,0.869959863,0.7773638,0.410193081,0.084764267,0.175956149,112.99,0.858421482,Beastie Boys,0.318757423,0.802579,0.679709,0.000106522,0.132899,The WIRED CD: Rip. Sample. Mash. Share.,Hip-Hop,123950,Now Get Busy
2653,11304,0.006229596,0.276309939,0.823809376,0.823470105,0.105689202,0.039087743,148.847,0.515583741,Abunai!,0.38852848,0.345562,0.405888,1.61e-05,0.03855,The Mystic River Sound,Rock,1387,Tomorrow
2654,11305,0.010711211,0.17134513,0.847469129,0.016752556,0.102752987,0.051606727,139.117,0.18063336,Abunai!,0.38852848,0.345562,0.405888,1.92e-05,0.03855,The Mystic River Sound,Rock,1387,Barbara Allen
2655,11306,0.011203334,0.249543847,0.616911987,0.24945173,0.154072492,0.031710946,129.967,0.23711796,Abunai!,0.38852848,0.345562,0.405888,1.61e-05,0.03855,Universal Mind Decoder,Rock,8642,Inspiration
2657,11317,0.00048563,0.190491339,0.503366837,0.386743478,0.114104816,0.055454079,239.867,0.130380009,Bronhard/Going/Public,0.151068244,0.121511,0.157818,0.0,0.0,Speedballin EP,Electronic,506,Speedballing II
2658,11318,0.023803253,0.475261358,0.888062572,0.852684655,0.193621258,0.368708467,175.158,0.545174351,Bronhard/Going/Public,0.151068244,0.121511,0.157818,0.0,0.0,Speedballin EP,Electronic,506,Speedballing I
2659,11319,0.993662542,0.313570355,0.001950007,0.007084494,0.303236416,0.052470811,62.818,0.136648291,Li Zenghui,0.130617009,0.036936,0.136453,0.00025,0.037729,Li Zenghui Saxphone solos,Jazz,1957,soprano saxphone
2660,11320,0.989202404,0.347977157,0.238908722,0.875900208,0.901405674,0.32592708,125.096,0.03900169,Li Zenghui,0.130617009,0.036936,0.136453,0.00025,0.037729,Li Zenghui Saxphone solos,Jazz,1957,baritone saxphone
2661,11321,0.929436783,0.333376261,0.009483795,0.009403227,0.145734946,0.079194724,65.601,0.038584345,Li Zenghui,0.130617009,0.036936,0.136453,0.00025,0.037729,Li Zenghui Saxphone solos,Jazz,1957,soprano saxphone
2662,11322,0.990242113,0.356518943,0.00638079,0.913241726,0.104714856,0.056965686,142.233,0.76273665,Aaron Dunn,0.29565125,0.234522,0.308861,0.0,0.0,Muzio Clementi's Sonatina No. 2 in G Major,Classical,4999,Sonatina No. 2 in G Major  - III. Allegro
2663,11323,0.98464423,0.408030423,0.004207941,0.94474767,0.078045372,0.056552719,82.912,0.539109841,Aaron Dunn,0.29565125,0.234522,0.308861,0.0,0.0,"Bach's Aria, Goldberg Variations, BWV. 988",Classical,7532,"Goldberg Variations, BWV. 988 - Aria"
2664,11324,0.995315232,0.39179374,0.045620051,0.951970264,0.094760628,0.039969069,115.55,0.544728055,Aaron Dunn,0.29565125,0.234522,0.308861,0.0,0.0,Sonata No. 1,Classical,7662,Sonata No. 1 - Movement 1
2665,11325,0.995340672,0.28443866,0.006194338,0.923125676,0.076494655,0.042305283,52.384,0.429597068,Aaron Dunn,0.29565125,0.234522,0.308861,0.0,0.0,Sonata No. 1,Classical,7662,Sonata No. 1 - Movement 2
2666,11326,0.984916089,0.246410342,0.012538371,0.744499076,0.12955767,0.06187725,192.925,0.977033512,Aaron Dunn,0.29565125,0.234522,0.308861,0.0,0.0,Muzio Clementi's Sonatina No. 1 in C Major,Classical,69412,Sonatina No. 1 in C Major - I. Allegro
2667,11327,0.989479956,0.351755564,0.010854583,0.959948023,0.088643137,0.056120183,75.099,0.830504038,Aaron Dunn,0.29565125,0.234522,0.308861,0.0,0.0,Muzio Clementi's Sonatina No. 1 in C Major,Classical,69412,Sonatina No. 1 in C Major - II. Andante
2668,11328,0.990575615,0.546838599,0.013106165,0.94926272,0.112766587,0.051195713,87.502,0.974530367,Aaron Dunn,0.29565125,0.234522,0.308861,0.0,0.0,Muzio Clementi's Sonatina No. 1 in C Major,Classical,69412,Sonatina No. 1 in C Major - III. Vivace
2669,11329,0.990578385,0.432172685,0.011728195,0.896407446,0.104436099,0.073502096,131.257,0.721094081,Mark Thompson,0.261613082,0.301578,0.273302,0.0,0.0,Bach's Minuet,Classical,10009,Minuet - Notebook for Anna Magdalena
2670,11345,0.994878834,0.074559272,0.182713517,0.833164524,0.136607523,0.03543209,172.071,0.101519746,Anonymous Choir,0.316863484,0.20398,0.331021,0.0,0.0,Tomás Luis de Victoria's Amicus Meus,Classical,5789,Amicus Meus
2671,11346,0.994448451,0.115789822,0.184057439,0.473148504,0.130169018,0.033392433,148.731,0.039955489,Anonymous Choir,0.316863484,0.20398,0.331021,0.0,0.0,Tomás Luis de Victoria's Caligaverunt Oculi Mei,Classical,4352,Caligaverunt Oculi Mei
2672,11347,0.993927797,0.135566293,0.149552406,0.009444121,0.153028315,0.034195186,102.061,0.242592992,Anonymous Choir,0.316863484,0.20398,0.331021,0.0,0.0,Giovanni Croce's Cantato Domino,Classical,4933,Cantate Domino
2673,11348,0.995438196,0.125698293,0.206598974,0.931137225,0.11080367,0.036164044,98.846,0.248174722,Anonymous Choir,0.316863484,0.20398,0.331021,0.0,0.0,Antonio Lotti's Missa,Classical,3675,Antonio Lotti's Missa (4v. C maj) - Kyrie
2674,11349,0.994970148,0.278093335,0.096274283,0.937314566,0.517027089,0.091560944,157.819,0.407760176,Brendan Kinsella,0.257225136,0.18799,0.268718,0.0,0.0,Mozart's Piano Sonata in B-flat Major,Classical,14549,"Mozart - Piano Sonata in B-flat major, III. Allegretto Grazioso"
2675,11350,0.99497879,0.355703798,0.060366318,0.937723637,0.110001605,0.046133408,74.118,0.276112726,Brendan Kinsella,0.257225136,0.18799,0.268718,0.0,0.0,Bach's Aria Variata,Classical,15374,"Bach - Aria Variata, BWV 989 Variation no.1"
2676,11351,0.994332386,0.261271728,0.049097599,0.925961939,0.115685742,0.046376535,134.869,0.511077542,Brendan Kinsella,0.257225136,0.18799,0.268718,0.0,0.0,Bach's Aria Variata,Classical,15374,"Bach - Aria Variata, BVW. 989 - Variation No. 2"
2677,11352,0.995683958,0.450241352,0.014322792,0.887517739,0.122394574,0.07792624,113.161,0.251625793,Brendan Kinsella,0.257225136,0.18799,0.268718,0.0,0.0,Bach's Aria Variata,Classical,15374,"Bach - Aria Variata, BVW. 989 - Variation No. 3"
2678,11353,0.995367657,0.270325496,0.037790071,0.906412607,0.11101107,0.038581085,83.823,0.552149512,Brendan Kinsella,0.257225136,0.18799,0.268718,0.0,0.0,Mozart's Sonata No. 13 in B-flat Major,Classical,13619,"Mozart - Sonata No. 13 In B Flat Major, K.333 - I. Allegro"
2679,11354,0.995511054,0.356852823,0.005476698,0.928298353,0.090346016,0.052371557,84.034,0.163268821,Brendan Kinsella,0.257225136,0.18799,0.268718,0.0,0.0,Mozart's Sonata No. 13 in B-flat Major,Classical,13619,"Mozart - Sonata No. 13 In B Flat Major, K.333 - II. Andante Cantabile"
2680,11374,0.995642873,0.338988841,0.039310809,0.922922349,0.094610996,0.045647073,115.077,0.140060964,Carlos Gardels,0.250300529,0.082242,0.261484,0.0,0.0,Beethoven's Sonata No. 31 in A Flat Major,Classical,5218,"Beethoven - Sonata No. 31 in A Flat Major, Op. 110 - I, Moderato cantabile molto espressivo"
2681,11375,0.995759385,0.332420905,0.007250035,0.940346558,0.106310021,0.051249772,73.212,0.227979268,Carlos Gardels,0.250300529,0.082242,0.261484,0.0,0.0,Bach's Book I: Prelude and Fugue No. 8 in E Flat Minor,Classical,6525,"Bach - Book I: Prelude and Fugue No. 8 in E Flat Minor, BWV 853, Prelude"
2682,11376,0.995641641,0.378648723,0.050424647,0.962906827,0.094908957,0.036286898,132.463,0.080682098,Daniel Blanch,0.307128447,0.078021,0.320851,0.0,0.0,"Franz Schubert's Fantasy in C major ""Wanderer""",Classical,19829,"Franz Schubert -  Fantasy in C major D.760 (op.15) ""Wanderer"" - I. Allegro con fuoco ma non troppo"
2683,11377,0.995547764,0.244966066,0.009200858,0.961373163,0.080053629,0.040844782,65.431,0.039393291,Daniel Blanch,0.307128447,0.078021,0.320851,0.0,0.0,"Franz Schubert's Fantasy in C major ""Wanderer""",Classical,19829,"Franz Schubert - Fantasy in C major D.760 (op.15) ""Wanderer"" - II. Adagio"
2684,11378,0.995502974,0.291281746,0.032552637,0.940064783,0.127114298,0.040543954,86.771,0.100703019,Daniel Blanch,0.307128447,0.078021,0.320851,0.0,0.0,"Franz Schubert's Fantasy in C major ""Wanderer""",Classical,19829,"Franz Schubert - Fantasy in C major D.760 (op.15) ""Wanderer"" - III. Presto"
2685,11379,0.995439413,0.406905549,0.159755366,0.951015064,0.119296704,0.038324826,137.629,0.191137347,Daniel Blanch,0.307128447,0.078021,0.320851,0.0,0.0,"Franz Schubert's Fantasy in C major ""Wanderer""",Classical,19829,"Franz Schubert - Fantasy in C major D.760 (op.15) ""Wanderer"" - IV. Allegro"
